"unique_id","id","Time","Sample","Value"
"Fig7_RhoA_S1P-RGS_Cell_8","Fig7_RhoA_S1P-RGS",9.333333,"Cell_8",0.9898486
"Fig7_RhoA_S1P-RGS_Cell_8","Fig7_RhoA_S1P-RGS",9.5,"Cell_8",1.002252
"Fig7_RhoA_S1P-RGS_Cell_8","Fig7_RhoA_S1P-RGS",9.666667,"Cell_8",1.019589
"Fig7_RhoA_S1P-RGS_Cell_8","Fig7_RhoA_S1P-RGS",9.833333,"Cell_8",0.9874179
"Fig7_RhoA_S1P-RGS_Cell_8","Fig7_RhoA_S1P-RGS",10,"Cell_8",1.000841
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",0,"Cell_9",1.003993
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",0.1666667,"Cell_9",1.013207
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",0.3333333,"Cell_9",0.9987637
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",0.5,"Cell_9",0.9920111
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",0.6666667,"Cell_9",0.9921855
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",0.8333333,"Cell_9",0.9880432
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",1,"Cell_9",1.009285
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",1.166667,"Cell_9",0.9697623
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",1.333333,"Cell_9",1.016818
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",1.5,"Cell_9",1.006894
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",1.666667,"Cell_9",1.002886
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",1.833333,"Cell_9",0.9883812
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",2,"Cell_9",0.997477
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",2.166667,"Cell_9",1.041268
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",2.333333,"Cell_9",1.071779
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",2.5,"Cell_9",1.041656
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",2.666667,"Cell_9",1.081012
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",2.833333,"Cell_9",1.066956
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",3,"Cell_9",1.075839
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",3.166667,"Cell_9",1.064845
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",3.333333,"Cell_9",1.055637
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",3.5,"Cell_9",1.050151
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",3.666667,"Cell_9",1.058415
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",3.833333,"Cell_9",1.021146
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",4,"Cell_9",1.034521
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",4.166667,"Cell_9",1.047402
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",4.333334,"Cell_9",1.002863
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",4.5,"Cell_9",1.015893
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",4.666667,"Cell_9",0.9989636
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",4.833334,"Cell_9",0.9933996
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",5,"Cell_9",1.039103
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",5.166667,"Cell_9",1.064956
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",5.333334,"Cell_9",1.034033
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",5.5,"Cell_9",1.00964
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",5.666667,"Cell_9",1.005253
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",5.833334,"Cell_9",1.03972
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",6,"Cell_9",0.9911054
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",6.166667,"Cell_9",1.018067
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",6.333334,"Cell_9",1.028022
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",6.5,"Cell_9",1.004824
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",6.666667,"Cell_9",1.02963
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",6.833334,"Cell_9",1.02497
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",7,"Cell_9",1.022106
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",7.166667,"Cell_9",1.000853
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",7.333334,"Cell_9",1.060104
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",7.5,"Cell_9",1.039479
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",7.666667,"Cell_9",1.006866
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",7.833334,"Cell_9",1.013987
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",8,"Cell_9",1.011733
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",8.166667,"Cell_9",1.008965
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",8.333333,"Cell_9",1.009584
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",8.5,"Cell_9",1.046511
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",8.666667,"Cell_9",0.991159
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",8.833333,"Cell_9",1.042581
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",9,"Cell_9",0.9961632
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",9.166667,"Cell_9",1.002775
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",9.333333,"Cell_9",1.039724
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",9.5,"Cell_9",1.00866
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",9.666667,"Cell_9",1.026637
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",9.833333,"Cell_9",1.017586
"Fig7_RhoA_S1P-control_Cell_9","Fig7_RhoA_S1P-control",10,"Cell_9",1.03035
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",0,"Cell_9",1.009988
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",0.1666667,"Cell_9",1.000398
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",0.3333333,"Cell_9",0.9814378
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",0.5,"Cell_9",1.000174
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",0.6666667,"Cell_9",1.00818
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",0.8333333,"Cell_9",0.9665951
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",1,"Cell_9",0.9992728
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",1.166667,"Cell_9",0.9632028
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",1.333333,"Cell_9",0.9931433
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",1.5,"Cell_9",0.9710223
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",1.666667,"Cell_9",0.9588004
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",1.833333,"Cell_9",1.005222
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",2,"Cell_9",0.9999832
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",2.166667,"Cell_9",0.9694749
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",2.333333,"Cell_9",0.9948614
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",2.5,"Cell_9",0.986732
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",2.666667,"Cell_9",0.9758869
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",2.833333,"Cell_9",1.009187
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",3,"Cell_9",1.008755
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",3.166667,"Cell_9",1.037771
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",3.333333,"Cell_9",1.028252
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",3.5,"Cell_9",1.029956
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",3.666667,"Cell_9",1.000888
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",3.833333,"Cell_9",1.017562
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",4,"Cell_9",0.994839
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",4.166667,"Cell_9",0.9975154
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",4.333334,"Cell_9",0.9885212
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",4.5,"Cell_9",1.050152
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",4.666667,"Cell_9",0.9829586
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",4.833334,"Cell_9",1.016916
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",5,"Cell_9",0.9964379
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",5.166667,"Cell_9",0.9999517
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",5.333334,"Cell_9",1.003484
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",5.5,"Cell_9",0.9850401
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",5.666667,"Cell_9",1.012788
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",5.833334,"Cell_9",0.9739149
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",6,"Cell_9",0.9959334
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",6.166667,"Cell_9",0.9846221
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",6.333334,"Cell_9",1.03191
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",6.5,"Cell_9",0.9974451
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",6.666667,"Cell_9",1.00938
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",6.833334,"Cell_9",0.9963248
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",7,"Cell_9",0.9851611
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",7.166667,"Cell_9",0.9799285
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",7.333334,"Cell_9",1.030407
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",7.5,"Cell_9",1.004545
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",7.666667,"Cell_9",0.992015
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",7.833334,"Cell_9",1.009457
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",8,"Cell_9",1.00402
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",8.166667,"Cell_9",0.9882373
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",8.333333,"Cell_9",1.053293
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",8.5,"Cell_9",1.012014
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",8.666667,"Cell_9",1.017551
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",8.833333,"Cell_9",0.9662551
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",9,"Cell_9",0.9923869
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",9.166667,"Cell_9",0.9749532
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",9.333333,"Cell_9",1.001342
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",9.5,"Cell_9",1.000203
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",9.666667,"Cell_9",1.028212
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",9.833333,"Cell_9",0.99121
"Fig7_RhoA_S1P-RGS_Cell_9","Fig7_RhoA_S1P-RGS",10,"Cell_9",1.008102
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",0,"Cell_10",0.9976071
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",0.1666667,"Cell_10",0.9960842
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",0.3333333,"Cell_10",0.9931474
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",0.5,"Cell_10",1.009206
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",0.6666667,"Cell_10",1.004041
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",0.8333333,"Cell_10",1.006771
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",1,"Cell_10",1.012015
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",1.166667,"Cell_10",1.014087
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",1.333333,"Cell_10",1.026439
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",1.5,"Cell_10",1.012594
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",1.666667,"Cell_10",1.020148
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",1.833333,"Cell_10",1.003271
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",2,"Cell_10",1.048819
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",2.166667,"Cell_10",1.127144
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",2.333333,"Cell_10",1.155852
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",2.5,"Cell_10",1.184428
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",2.666667,"Cell_10",1.146651
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",2.833333,"Cell_10",1.144468
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",3,"Cell_10",1.159283
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",3.166667,"Cell_10",1.166313
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",3.333333,"Cell_10",1.159558
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",3.5,"Cell_10",1.160291
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",3.666667,"Cell_10",1.1328
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",3.833333,"Cell_10",1.178163
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",4,"Cell_10",1.13735
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",4.166667,"Cell_10",1.057037
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",4.333334,"Cell_10",1.119212
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",4.5,"Cell_10",1.107966
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",4.666667,"Cell_10",1.089738
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",4.833334,"Cell_10",1.126749
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",5,"Cell_10",1.100036
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",5.166667,"Cell_10",1.087971
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",5.333334,"Cell_10",1.075558
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",5.5,"Cell_10",1.080729
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",5.666667,"Cell_10",1.076464
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",5.833334,"Cell_10",1.07535
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",6,"Cell_10",1.076628
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",6.166667,"Cell_10",1.079098
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",6.333334,"Cell_10",1.078238
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",6.5,"Cell_10",1.067435
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",6.666667,"Cell_10",1.06712
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",6.833334,"Cell_10",1.074923
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",7,"Cell_10",1.102451
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",7.166667,"Cell_10",1.088338
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",7.333334,"Cell_10",1.072788
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",7.5,"Cell_10",1.094785
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",7.666667,"Cell_10",1.082015
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",7.833334,"Cell_10",1.08677
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",8,"Cell_10",1.092063
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",8.166667,"Cell_10",1.081753
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",8.333333,"Cell_10",1.102123
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",8.5,"Cell_10",1.102791
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",8.666667,"Cell_10",1.10662
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",8.833333,"Cell_10",1.089582
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",9,"Cell_10",1.117669
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",9.166667,"Cell_10",1.104321
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",9.333333,"Cell_10",1.111258
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",9.5,"Cell_10",1.085469
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",9.666667,"Cell_10",1.088659
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",9.833333,"Cell_10",1.083198
"Fig7_RhoA_S1P-control_Cell_10","Fig7_RhoA_S1P-control",10,"Cell_10",1.099537
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",0,"Cell_10",1.005312
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",0.1666667,"Cell_10",0.9993061
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",0.3333333,"Cell_10",1.007928
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",0.5,"Cell_10",0.9917312
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",0.6666667,"Cell_10",0.9958365
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",0.8333333,"Cell_10",0.9932928
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",1,"Cell_10",1.014916
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",1.166667,"Cell_10",1.007156
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",1.333333,"Cell_10",0.9962202
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",1.5,"Cell_10",1.003957
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",1.666667,"Cell_10",0.9851413
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",1.833333,"Cell_10",0.989296
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",2,"Cell_10",0.9775989
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",2.166667,"Cell_10",1.035727
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",2.333333,"Cell_10",1.018236
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",2.5,"Cell_10",0.9997719
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",2.666667,"Cell_10",0.9895549
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",2.833333,"Cell_10",0.9965478
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",3,"Cell_10",1.022964
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",3.166667,"Cell_10",1.000295
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",3.333333,"Cell_10",0.9969407
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",3.5,"Cell_10",0.9959375
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",3.666667,"Cell_10",1.000631
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",3.833333,"Cell_10",1.00822
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",4,"Cell_10",1.018898
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",4.166667,"Cell_10",0.9997295
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",4.333334,"Cell_10",1.010615
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",4.5,"Cell_10",0.9980432
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",4.666667,"Cell_10",1.018144
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",4.833334,"Cell_10",1.018616
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",5,"Cell_10",1.020532
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",5.166667,"Cell_10",1.007127
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",5.333334,"Cell_10",1.019589
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",5.5,"Cell_10",1.001132
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",5.666667,"Cell_10",1.010345
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",5.833334,"Cell_10",1.021522
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",6,"Cell_10",0.9993802
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",6.166667,"Cell_10",1.030849
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",6.333334,"Cell_10",1.012467
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",6.5,"Cell_10",1.016563
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",6.666667,"Cell_10",1.036077
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",6.833334,"Cell_10",1.023526
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",7,"Cell_10",1.02673
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",7.166667,"Cell_10",1.013593
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",7.333334,"Cell_10",1.017172
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",7.5,"Cell_10",1.025878
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",7.666667,"Cell_10",1.02425
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",7.833334,"Cell_10",1.031866
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",8,"Cell_10",1.032321
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",8.166667,"Cell_10",1.007667
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",8.333333,"Cell_10",1.026481
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",8.5,"Cell_10",1.013385
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",8.666667,"Cell_10",1.03112
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",8.833333,"Cell_10",1.039628
